id	traderID	SourceCode	ExtraInfo	SourceDetails
775	290	ESTC	NULL	NULL
776	291	IM.EWP7	NULL	NULL
777	292	UNDERHILL	NULL	NULL
778	293	UNDERHILL	NULL	NULL
779	294	HFRJ	3164	NULL
780	295	ESTC	NULL	NULL
781	296	UNDERHILL	NULL	NULL
782	297	HUNT	NULL	NULL
783	298	BL/PB	NULL	NULL
784	299	PLOMER2	NULL	NULL
785	300	ESTC	NULL	NULL
786	301	PLOMER3	NULL	NULL
787	302	BTNW2	NULL	NULL
788	303	ESTC	NULL	NULL
789	304	MAXTED	NULL	NULL
790	304	ESTC	NULL	NULL
791	305	PIGOT	30	NULL
792	306	ESTC	NULL	NULL
793	307	BTNW3	NULL	NULL
794	308	BL/PB	NULL	NULL
795	309	MYERSMS	NULL	NULL
796	310	BBS6	NULL	NULL
797	311	BTNW3	NULL	NULL
798	312	HOLDEN05	NULL	NULL
799	313	PIGOT	30	NULL
800	314	BL/APP	NULL	NULL
801	315	PLOMER2	NULL	NULL
802	315	STC	NULL	NULL
803	316	BROWN	NULL	NULL
804	318	BL/TD	NULL	NULL
805	319	BL/TD	NULL	NULL
806	320	MAXTED	NULL	NULL
807	321	ESTC	NULL	NULL
808	322	ESTC	NULL	NULL
809	323	ESTC	NULL	NULL
810	323	BROWNE85	NULL	NULL
811	324	LW	NULL	NULL
812	325	O&B	NULL	NULL
813	326	JAL/CHAL	NULL	NULL
814	327	JAL/CHAL	NULL	NULL
815	328	BTNW2	NULL	NULL
816	329	STIRK	NULL	NULL
817	330	KASSLER	NULL	NULL
818	330	HUMPHRIES	NULL	NULL
819	25456	BBS7	NULL	NULL
820	42044	BHSUS39	NULL	NULL
821	42044	BHSUS40	NULL	NULL
822	67287	BHSUS25	NULL	NULL
823	68944	BHSUS7	NULL	NULL
824	68944	BHSUS12	NULL	NULL
825	56688	BHSUS41	NULL	NULL
826	966	BHSUS31	NULL	NULL
827	3188	BHSUS18	NULL	NULL
828	3188	BHSUS19	NULL	NULL
829	5884	BHSUS31	NULL	NULL
830	7445	BHSUS31	NULL	NULL
831	8245	BHSUS13	NULL	NULL
832	8245	BHSUS38	NULL	NULL
833	9173	BHSUS42	NULL	NULL
834	10446	BHSUS31	NULL	NULL
835	10446	BHSUS38	NULL	NULL
836	11093	BHSUS18	NULL	NULL
837	11093	BHSUS19	NULL	NULL
838	12416	BHSUS13	NULL	NULL
839	12416	BHSUS38	NULL	NULL
840	13250	BHSUS40	NULL	NULL
841	13741	BHSUS13	NULL	NULL
842	13741	BHSUS38	NULL	NULL
843	15792	BHSUS13	NULL	NULL
844	17572	BHSUS38	NULL	NULL
845	18217	BHSUS33	NULL	NULL
846	18519	BHSUS31	NULL	NULL
847	19518	BHSUS38	NULL	NULL
848	20220	BHSUS24	NULL	NULL
849	20220	BHSUS36	NULL	NULL
850	20220	BHSUS38	NULL	NULL
851	24398	BHSUS31	NULL	NULL
852	24398	BHSUS42	NULL	NULL
853	27835	BHSUS13	NULL	NULL
854	30179	BHSUS31	NULL	NULL
855	33993	BHSUS13	NULL	NULL
856	39611	BHSUS31	NULL	NULL
857	39620	BHSUS20	NULL	NULL
858	40138	BHSUS20	NULL	NULL
859	40138	BHSUS21	NULL	NULL
860	40138	BHSUS22	NULL	NULL
861	41319	BHSUS13	NULL	NULL
862	42759	BHSUS13	NULL	NULL
863	43942	BHSUS13	NULL	NULL
864	45796	BHSUS13	NULL	NULL
865	45796	BHSUS38	NULL	NULL
866	45863	BHSUS13	NULL	NULL
867	46376	BHSUS13	NULL	NULL
868	46376	BHSUS22	NULL	NULL
869	46999	BHSUS13	NULL	NULL
870	46999	BHSUS38	NULL	NULL
871	50558	BHSUS31	NULL	NULL
872	51994	BHSUS13	NULL	NULL
873	52707	BHSUS12	NULL	NULL
874	52708	BHSUS12	NULL	NULL
875	54156	BHSUS13	NULL	NULL
876	54156	BHSUS35	NULL	NULL
877	54156	BHSUS38	NULL	NULL
878	54166	BHSUS13	NULL	NULL
879	59140	BHSUS42	NULL	NULL
880	63103	BHSUS17	NULL	NULL
881	63103	BHSUS31	NULL	NULL
882	63321	BHSUS31	NULL	NULL
883	64062	BHSUS13	NULL	NULL
884	68090	BHSUS12	NULL	NULL
885	68387	BHSUS18	NULL	NULL
886	68387	BHSUS19	NULL	NULL
887	69698	BHSUS31	NULL	NULL
888	70769	BHSUS38	NULL	NULL
889	75386	BHSUS31	NULL	NULL
890	75400	BHSUS13	NULL	NULL
891	75400	BHSUS19	NULL	NULL
892	75400	BHSUS20	NULL	NULL
893	75400	BHSUS21	NULL	NULL
894	76789	BHSUS31	NULL	NULL
895	77233	BHSUS38	NULL	NULL
896	77233	BHSUS43	NULL	NULL
897	78508	BHSUS13	NULL	NULL
898	8904	BHSUS38	NULL	NULL
899	13875	BHSUS24	NULL	NULL
900	28463	BHSUS13	NULL	NULL
901	28463	BHSUS38	NULL	NULL
902	34705	BHSUS43	NULL	NULL
903	34710	BHSUS38	NULL	NULL
904	52011	BHSUS43	NULL	NULL
905	318	BAINES	NULL	NULL
906	56745	BHSUS13	NULL	NULL
907	627	ESTC	NULL	NULL
908	628	PUGH	NULL	NULL
909	628	SHORTER	NULL	NULL
910	629	MAXTED	NULL	NULL
911	630	ESTC	NULL	NULL
912	631	PIGOT	39	NULL
913	632	ESTC	NULL	NULL
914	633	MATHEWS	51/52	NULL
915	634	IBm	NULL	NULL
916	635	IM.EWP8	NULL	NULL
917	635	SHORTER	NULL	NULL
918	636	LW	NULL	NULL
919	637	MISC	NULL	NULL
920	637	COPSEY	NULL	NULL
921	638	HUMPHRIES	NULL	NULL
922	641	ESTC	NULL	NULL
923	642	ESTC	NULL	NULL
924	643	ESTC	NULL	NULL
925	644	ESTC	NULL	NULL
926	645	RGMID	NULL	NULL
927	646	RAMSDEN	NULL	NULL
928	649	MAXTED	NULL	NULL
929	649	TODD	NULL	NULL
930	649	PENDRED	NULL	NULL
931	650	PIGOT	39	NULL
932	651	TODDWALL	NULL	NULL
933	651	COPSEY	NULL	NULL
934	652	LW	NULL	NULL
935	653	PIGOT	42	NULL
936	654	BL/APP	NULL	NULL
937	655	BL/RLY	NULL	NULL
938	656	MAXTED	NULL	NULL
939	657	HUMPHRIES	NULL	NULL
940	658	TODD	NULL	NULL
941	659	PLOMER3	NULL	NULL
942	660	SHORTER	NULL	NULL
943	661	FERDINAND	NULL	NULL
944	662	COPSEY/HALLAM	NULL	NULL
945	663	BL/PB	NULL	NULL
946	664	MAXTED	NULL	NULL
947	664	TODD	NULL	NULL
948	665	JBM	T.15	NULL
949	666	SHORTER	NULL	NULL
950	667	PIGOT	22/30/42	NULL
951	668	TS	NULL	NULL
952	669	ESTC	NULL	NULL
953	670	BTNW2	NULL	NULL
954	671	PIGOT	39	NULL
955	672	KNOTT	NULL	NULL
956	673	BL/PB	NULL	NULL
957	674	IBm	NULL	NULL
958	675	BL/APP	NULL	NULL
959	676	MYERSMS	NULL	NULL
960	677	BHSUS31	NULL	NULL
961	678	SHORTER	NULL	NULL
962	679	COPSEY/HALLAM	NULL	NULL
963	679	ESTC	NULL	NULL
964	680	DK.Ess	NULL	NULL
965	681	COPSEY/HALLAM	NULL	NULL
966	681	RAMSPROV	NULL	NULL
967	682	SESSIONS1	NULL	NULL
968	682	RAMSPROV	NULL	NULL
969	683	COPSEY/HALLAM	NULL	NULL
970	683	COPSEY	NULL	NULL
971	684	LW	NULL	NULL
972	685	COPSEY	NULL	NULL
973	686	COPSEY/HALLAM	NULL	NULL
974	687	COPSEY	NULL	NULL
975	688	PIGOT	39	NULL
976	689	TS	NULL	NULL
977	690	BTNW2	NULL	NULL
978	691	BL/PP	NULL	NULL
979	692	BHSUS31	NULL	NULL
980	693	TS	NULL	NULL
981	693	BAINES	NULL	NULL
982	693	TS	LP12.17	NULL
983	694	BTNW2	NULL	NULL
984	695	ESTC	NULL	NULL
985	696	JAL/INDXLIB	82	NULL
986	697	JAL/INDXLIB	82	NULL
987	698	JAL/INDXLIB	82	NULL
988	699	IM.EWP8	NULL	NULL
989	700	IM.EWP7	NULL	NULL
990	701	IBm	NULL	NULL
991	702	IBm	NULL	NULL
992	703	LW	NULL	NULL
993	704	TODD	NULL	NULL
994	705	RCSUR	NULL	NULL
995	706	IM.EWP7	NULL	NULL
996	707	MAXTED	NULL	NULL
997	708	TODD	NULL	NULL
998	709	TS	LP11.10	NULL
999	710	MAXTED	NULL	NULL
1000	711	STC	NULL	NULL
1001	712	MAXTED	NULL	NULL
1002	712	IM.EWP8	NULL	NULL
1003	712	BHSUS31	NULL	NULL
1004	713	PLOMER3	NULL	NULL
1005	713	ESTC	NULL	NULL
1006	714	ESTC	NULL	NULL
1007	715	PLOMER1	NULL	NULL
1008	715	STC	NULL	NULL
1009	715	BHSUS30	NULL	NULL
1010	716	PLOMER1	NULL	NULL
1011	716	BHSUS30	NULL	NULL
1012	718	WALLIS	NULL	NULL
1013	718	DNB	NULL	NULL
1014	719	BL/PB	NULL	NULL
1015	720	MYERSMS	NULL	NULL
1016	721	TODD	NULL	NULL
1017	721	TWYMAN	NULL	NULL
1018	722	TWYMAN	NULL	NULL
1019	723	BL/SR	NULL	NULL
1020	724	BHSUS11	NULL	NULL
1021	725	BL/PB	NULL	NULL
1022	726	IM.EWP7	NULL	NULL
1023	727	BHSUS31	NULL	NULL
1024	13403	ABBEY2	NULL	NULL
1025	19304	ABBEY2	NULL	NULL
1026	19304	ABBEY3	NULL	NULL
1027	20111	ABBEY2	NULL	NULL
1028	20111	ABBEY3	NULL	NULL
1029	21069	ABBEY2	NULL	NULL
1030	21069	ABBEY3	NULL	NULL
1031	21071	ABBEY2	NULL	NULL
1032	22680	ABBEY2	NULL	NULL
1033	22680	ABBEY3	NULL	NULL
1034	22681	ABBEY2	NULL	NULL
1035	22681	ABBEY3	NULL	NULL
1036	22682	ABBEY2	NULL	NULL
1037	22682	ABBEY3	NULL	NULL
1038	22683	ABBEY2	NULL	NULL
1039	22683	ABBEY3	NULL	NULL
1040	22684	ABBEY2	NULL	NULL
1041	22684	ABBEY3	NULL	NULL
1042	28172	ABBEY2	NULL	NULL
1043	28175	ABBEY3	NULL	NULL
1044	36758	ABBEY2	NULL	NULL
1045	37962	ABBEY2	NULL	NULL
1046	42137	ABBEY2	NULL	NULL
1047	42138	ABBEY2	NULL	NULL
1048	44578	ABBEY2	NULL	NULL
1049	44578	ABBEY3	NULL	NULL
1050	44587	ABBEY3	NULL	NULL
1051	44588	ABBEY3	NULL	NULL
1052	44663	ABBEY3	NULL	NULL
1053	45644	ABBEY2	NULL	NULL
1054	45708	ABBEY3	NULL	NULL
1055	56745	BHSUS22	NULL	NULL
1056	56745	BHSUS43	NULL	NULL
1057	74299	BHSUS13	NULL	NULL
1058	41910	BHSUS14	NULL	NULL
1059	41910	BHSUS25	NULL	NULL
1060	41910	BHSUS31	NULL	NULL
1061	16163	BHSUS15	NULL	NULL
1062	16163	BHSUS17	NULL	NULL
1063	52038	BHSUS15	NULL	NULL
1064	52038	BHSUS17	NULL	NULL
1065	43449	BHSUS16	NULL	NULL
1066	43449	BHSUS17	NULL	NULL
1067	17091	BHSUS16	NULL	NULL
1068	17091	BHSUS17	NULL	NULL
1069	17091	BHSUS18	NULL	NULL
1070	17091	BHSUS19	NULL	NULL
1071	62843	BHSUS16	NULL	NULL
1072	62843	BHSUS17	NULL	NULL
1073	62843	BHSUS18	NULL	NULL
1074	62843	BHSUS19	NULL	NULL
1075	62843	BHSUS21	NULL	NULL
1076	62843	BHSUS22	NULL	NULL
1077	24496	BHSUS16	NULL	NULL
1078	24496	BHSUS17	NULL	NULL
1079	24496	BHSUS18	NULL	NULL
1080	24496	BHSUS19	NULL	NULL
1081	24496	BHSUS20	NULL	NULL
1082	24496	BHSUS21	NULL	NULL
1083	68077	BHSUS17	NULL	NULL
1084	10366	BHSUS17	NULL	NULL
1085	10366	BHSUS20	NULL	NULL
1086	10366	BHSUS22	NULL	NULL
1087	29485	BHSUS18	NULL	NULL
1088	29485	BHSUS19	NULL	NULL
1089	25408	BHSUS20	NULL	NULL
1090	25408	BHSUS21	NULL	NULL
1091	26356	BHSUS20	NULL	NULL
1092	26356	BHSUS21	NULL	NULL
1093	39179	BHSUS20	NULL	NULL
1094	39179	BHSUS21	NULL	NULL
1095	47060	BHSUS20	NULL	NULL
1096	47060	BHSUS21	NULL	NULL
1097	71123	BHSUS20	NULL	NULL
1098	71123	BHSUS21	NULL	NULL
1099	71755	BHSUS20	NULL	NULL
1100	71755	BHSUS21	NULL	NULL
1101	1345	BHSUS20	NULL	NULL
1102	1345	BHSUS21	NULL	NULL
1103	1345	BHSUS22	NULL	NULL
1104	26216	BHSUS20	NULL	NULL
1105	26216	BHSUS21	NULL	NULL
1106	26216	BHSUS22	NULL	NULL
1107	7821	BHSUS20	NULL	NULL
1108	7821	BHSUS21	NULL	NULL
1109	7821	BHSUS42	NULL	NULL
1110	1301	BHSUS20	NULL	NULL
1111	1301	BHSUS38	NULL	NULL
1112	68010	BHSUS20	NULL	NULL
1113	68010	BHSUS38	NULL	NULL
1114	52743	BHSUS20	NULL	NULL
1115	52743	BHSUS21	NULL	NULL
1116	52743	BHSUS22	NULL	NULL
1117	26343	BHSUS21	NULL	NULL
1118	40358	BHSUS21	NULL	NULL
1119	46779	BHSUS21	NULL	NULL
1120	70718	BHSUS21	NULL	NULL
1121	3147	BHSUS22	NULL	NULL
1122	4870	BHSUS22	NULL	NULL
1123	41411	BHSUS22	NULL	NULL
1124	45864	BHSUS22	NULL	NULL
1125	50516	BHSUS22	NULL	NULL
1126	77915	BHSUS22	NULL	NULL
1127	39834	BHSUS24	NULL	NULL
1128	42049	BHSUS35	NULL	NULL
1129	14150	BHSUS38	NULL	NULL
1130	15960	BHSUS38	NULL	NULL
1131	27495	BHSUS38	NULL	NULL
1132	35327	BHSUS38	NULL	NULL
1133	35621	BHSUS38	NULL	NULL
1134	47807	BHSUS38	NULL	NULL
1135	64853	BHSUS38	NULL	NULL
1136	78505	BHSUS38	NULL	NULL
1137	78505	BHSUS42	NULL	NULL
1138	3117	BHSUS40	NULL	NULL
1139	54115	BHSUS40	NULL	NULL
1140	21826	BHSUS16	NULL	NULL
1141	61003	BHSUS16	NULL	NULL
1142	4835	BHSUS16	NULL	NULL
1143	4835	BHSUS7	NULL	NULL
1144	70615	BHSUS16	NULL	NULL
1145	70615	BHSUS17	NULL	NULL
1146	60068	BHSUS16	NULL	NULL
1147	60068	BHSUS17	NULL	NULL
1148	60068	BHSUS18	NULL	NULL
1149	60068	BHSUS19	NULL	NULL
1150	52036	BHSUS17	NULL	NULL
1151	8514	BHSUS17	NULL	NULL
1152	20533	BHSUS17	NULL	NULL
1153	57542	BHSUS17	NULL	NULL
1154	78435	BHSUS17	NULL	NULL
1155	78435	BHSUS18	NULL	NULL
1156	78435	BHSUS19	NULL	NULL
1157	44112	BHSUS17	NULL	NULL
1158	44112	BHSUS36	NULL	NULL
1159	17083	BHSUS18	NULL	NULL
1160	17083	BHSUS19	NULL	NULL
1161	9136	BHSUS18	NULL	NULL
1162	9136	BHSUS19	NULL	NULL
1163	9136	BHSUS21	NULL	NULL
1164	9133	BHSUS18	NULL	NULL
1165	9133	BHSUS20	NULL	NULL
1166	9133	BHSUS21	NULL	NULL
1167	70792	BHSUS17	NULL	NULL
1168	70792	BHSUS18	NULL	NULL
1169	70792	BHSUS19	NULL	NULL
1170	68217	BHSUS21	NULL	NULL
1171	43451	BHSUS31	NULL	NULL
1172	1361	BHSUS19	NULL	NULL
1173	10409	BHSUS19	NULL	NULL
1174	10548	BHSUS19	NULL	NULL
1175	13696	BHSUS19	NULL	NULL
1176	26252	BHSUS19	NULL	NULL
1177	39071	BHSUS19	NULL	NULL
1178	42332	BHSUS19	NULL	NULL
1179	43350	BHSUS19	NULL	NULL
1180	51007	BHSUS19	NULL	NULL
1181	57545	BHSUS19	NULL	NULL
1182	66354	BHSUS19	NULL	NULL
1183	66355	BHSUS19	NULL	NULL
1184	67444	BHSUS19	NULL	NULL
1185	70631	BHSUS19	NULL	NULL
1186	75021	BHSUS18	NULL	NULL
1187	15791	BHSUS19	NULL	NULL
1188	15791	BHSUS20	NULL	NULL
1189	15791	BHSUS21	NULL	NULL
1190	15791	BHSUS38	NULL	NULL
1191	8933	BHSUS19	NULL	NULL
1192	8933	BHSUS36	NULL	NULL
1193	49591	BHSUS19	NULL	NULL
1194	49591	BHSUS36	NULL	NULL
1195	3362	BHSUS21	NULL	NULL
1196	13117	BHSUS21	NULL	NULL
1197	23365	BHSUS21	NULL	NULL
1198	24789	BHSUS21	NULL	NULL
1199	24790	BHSUS21	NULL	NULL
1200	40120	BHSUS20	NULL	NULL
1201	50996	BHSUS21	NULL	NULL
1202	53573	BHSUS21	NULL	NULL
1203	61108	BHSUS21	NULL	NULL
1204	61667	BHSUS21	NULL	NULL
1205	65965	BHSUS21	NULL	NULL
1206	68087	BHSUS21	NULL	NULL
1207	68280	BHSUS21	NULL	NULL
1208	75653	BHSUS21	NULL	NULL
1209	78275	BHSUS21	NULL	NULL
1210	27706	BHSUS21	NULL	NULL
1211	27706	BHSUS22	NULL	NULL
1212	64207	BHSUS21	NULL	NULL
1213	64207	BHSUS22	NULL	NULL
1214	20517	BHSUS21	NULL	NULL
1215	20517	BHSUS38	NULL	NULL
1216	24767	BHSUS21	NULL	NULL
1217	24767	BHSUS38	NULL	NULL
1218	27696	BHSUS21	NULL	NULL
1219	27696	BHSUS38	NULL	NULL
1220	15153	BHSUS22	NULL	NULL
1221	42333	BHSUS22	NULL	NULL
1222	66348	BHSUS38	NULL	NULL
1223	30183	BHSUS22	NULL	NULL
1224	78279	BHSUS22	NULL	NULL
1225	78279	BHSUS21	NULL	NULL
1226	53961	BHSUS38	NULL	NULL
1227	71658	BHSUS28	NULL	NULL
1228	71646	BHSUS40	NULL	NULL
1229	4279	BHSUS29	NULL	NULL
1230	4279	BHSUS32	NULL	NULL
1231	29558	BHSUS35	NULL	NULL
1232	24561	BHSUS40	NULL	NULL
1233	27703	BHSUS40	NULL	NULL
1234	30141	BHSUS40	NULL	NULL
1235	38423	BHSUS40	NULL	NULL
1236	46959	BHSUS40	NULL	NULL
1237	53059	BHSUS40	NULL	NULL
1238	59116	BHSUS40	NULL	NULL
1239	34264	BHSUS40	NULL	NULL
1240	34264	BHSUS42	NULL	NULL
1241	5367	BHSUS42	NULL	NULL
1242	7003	BHSUS42	NULL	NULL
1243	8128	BHSUS42	NULL	NULL
1244	8193	BHSUS42	NULL	NULL
1245	8209	BHSUS42	NULL	NULL
1246	8211	BHSUS42	NULL	NULL
1247	8286	BHSUS42	NULL	NULL
1248	10324	BHSUS42	NULL	NULL
1249	13605	BHSUS42	NULL	NULL
1250	14807	BHSUS42	NULL	NULL
1251	17406	BHSUS42	NULL	NULL
1252	17455	BHSUS42	NULL	NULL
1253	17465	BHSUS42	NULL	NULL
1254	21184	BHSUS42	NULL	NULL
1255	23084	BHSUS42	NULL	NULL
1256	23428	BHSUS42	NULL	NULL
1257	25914	BHSUS42	NULL	NULL
1258	33867	BHSUS31	NULL	NULL
1259	34013	BHSUS31	NULL	NULL
1260	34137	BHSUS31	NULL	NULL
1261	34181	BHSUS31	NULL	NULL
1262	34268	BHSUS31	NULL	NULL
1263	34930	BHSUS31	NULL	NULL
1264	40453	BHSUS31	NULL	NULL
1265	41395	BHSUS31	NULL	NULL
1266	42237	BHSUS31	NULL	NULL
1267	46168	BHSUS31	NULL	NULL
1268	47900	BHSUS31	NULL	NULL
1269	48917	BHSUS31	NULL	NULL
1270	49745	BHSUS31	NULL	NULL
1271	50313	BHSUS31	NULL	NULL
1272	331	ESTC	NULL	NULL
1273	332	PIGOT	28	NULL
1274	332	O&B	NULL	NULL
1275	332	JBM	1.996a	NULL
1276	333	BTNW2	NULL	NULL
1277	334	BROWN	NULL	NULL
1278	334	HUMPHRIES	NULL	NULL
1279	334	KASSLER	NULL	NULL
1280	335	IBsk	NULL	NULL
1281	336	HUMPHRIES	NULL	NULL
1282	337	KASSLER	NULL	NULL
1283	337	MAXTED	NULL	NULL
1284	338	HUMPHRIES	NULL	NULL
1285	339	HOWE	NULL	NULL
1286	340	BHSUS40	NULL	NULL
1287	341	COPSEY	NULL	NULL
1288	342	JAL/INDXLIB	99	NULL
1289	343	BL/APP	NULL	NULL
1290	344	CP	NULL	NULL
1291	345	HOWE	NULL	NULL
1292	346	RAMSPROV	NULL	NULL
1293	350	PM.CB	NULL	NULL
1294	351	BL/RLY	NULL	NULL
1295	352	TODD	NULL	NULL
1296	353	SHORTER	NULL	NULL
1297	354	SHORTER	NULL	NULL
1298	355	PIGOT	22	NULL
1299	356	LW	NULL	NULL
1300	357	TODD	NULL	NULL
1301	357	MAXTED	NULL	NULL
1302	357	BROWN	NULL	NULL
1303	358	MAXTED	NULL	NULL
1304	358	BROWN	NULL	NULL
1305	359	KNOTT	NULL	NULL
1306	360	GOULDEN	NULL	NULL
1307	361	KNOTT	NULL	NULL
1308	363	BROWN	NULL	NULL
1309	364	MAXTED	NULL	NULL
1310	364	TODD	NULL	NULL
1311	364	BROWN	NULL	NULL
1312	364	KASSLER	NULL	NULL
1313	365	MAXTED	NULL	NULL
1314	365	BROWN	NULL	NULL
1315	365	PIGOT	39	NULL
1316	365	SSM	43	NULL
1317	366	RAMSDEN	NULL	NULL
1318	367	BTNW2	NULL	NULL
1319	368	MAXTED	NULL	NULL
1320	369	MYERSMS	NULL	NULL
1321	370	MAXTED	NULL	NULL
1322	370	TODD	NULL	NULL
1323	370	PENDRED	NULL	NULL
1324	371	MYERSMS	NULL	NULL
1325	372	PIGOT	39	NULL
1326	373	PM2*	NULL	NULL
1327	374	MYERSMS	NULL	NULL
1328	375	PLOMER4	NULL	NULL
1329	8716	BL/TD	NULL	NULL
1330	38366	BHSUS40	NULL	NULL
1331	38366	BHSUS42	NULL	NULL
1332	1614	BHSUS42	NULL	NULL
1333	377	RAMSDEN	NULL	NULL
1334	378	MAXTED	NULL	NULL
1335	379	PIPER1	NULL	NULL
1336	381	HOWE	NULL	NULL
1337	381	ESTC	NULL	NULL
1338	382	BTNW2	NULL	NULL
1339	383	GOULDEN	NULL	NULL
1340	384	GOULDEN	NULL	NULL
1341	385	BHSUS11	NULL	NULL
1342	386	UNDERHILL	NULL	NULL
1343	387	BL/ID	NULL	NULL
1344	388	CHETHAM	NULL	NULL
1345	389	BTNW3	NULL	NULL
1346	390	BAINES	NULL	NULL
1347	391	UNDERHILL	NULL	NULL
1348	392	PM.B7	NULL	NULL
1349	393	ESTC	NULL	NULL
1350	394	ESTC	NULL	NULL
1351	395	DUFF	NULL	NULL
1352	396	JAL/INDXLIB	99	NULL
1353	397	ESTC	NULL	NULL
1354	398	WALLIS	NULL	NULL
1355	399	WALLIS	NULL	NULL
1356	400	WALLIS	NULL	NULL
1357	401	IM.EWP8	NULL	NULL
1358	402	IM.EWP8	NULL	NULL
1359	403	ER	NULL	NULL
1360	403	PIGOT	28	NULL
1361	404	JAL/WORCPROB	NULL	NULL
1362	405	BL/PB	NULL	NULL
1363	406	HOLDEN02	NULL	NULL
1364	407	BL/APP	NULL	NULL
1365	408	MAXTED	NULL	NULL
1366	409	JAL/BWK	NULL	NULL
1367	410	TS	NULL	NULL
1368	411	PIGOT	28	NULL
1369	412	LONSTAT	NULL	NULL
1370	413	PIGOT	30	NULL
1371	414	PIGOT	39	NULL
1372	415	ESTC	NULL	NULL
1373	415	FOXON	NULL	NULL
1374	416	RAMSDEN	NULL	NULL
1375	417	RAMSPROV	NULL	NULL
1376	417	ESTC	NULL	NULL
1377	417	BBS6	NULL	NULL
1378	417	MHWOR	21	NULL
1379	418	HFRJ	2026	NULL
1380	419	TODD	NULL	NULL
1381	420	HYETTBAZ	NULL	NULL
1382	421	PLOMER1	NULL	NULL
1383	421	STC	NULL	NULL
1384	422	JAL/CHAL	NULL	NULL
1385	423	RGESS	NULL	NULL
1386	424	TWYMAN	NULL	NULL
1387	424	TWYMAN2	NULL	NULL
1388	424	PENNELL	NULL	NULL
1389	425	BL/PB	NULL	NULL
1390	426	CHETHAM	NULL	NULL
1391	427	BHSUS31	NULL	NULL
1392	427	PIcat	NULL	NULL
1393	428	CHETHAM	NULL	NULL
1394	429	PIGOT	28	NULL
1395	429	PIcat	NULL	NULL
1396	430	ESTC	NULL	NULL
1397	431	BL/APP	NULL	NULL
1398	432	HUMPHRIES	NULL	NULL
1399	433	SCHMOLLER	NULL	NULL
1400	434	SCHMOLLER	NULL	NULL
1401	435	SCHMOLLER	NULL	NULL
1402	436	SCHMOLLER	NULL	NULL
1403	439	FERDINAND	NULL	NULL
1404	440	JAL/YASRS	19	NULL
1405	441	ALEXANDER	NULL	NULL
1406	443	PLOMER3	NULL	NULL
1407	444	BL/APP	NULL	NULL
1408	445	RGMID	NULL	NULL
1409	446	BL/PB	NULL	NULL
1410	447	HUNT	NULL	NULL
1411	447	WALLIS	NULL	NULL
1412	448	HUNT	NULL	NULL
1413	448	WALLIS	NULL	NULL
1414	449	JBM	3.505	NULL
1415	450	BL/PB	NULL	NULL
1416	451	CHETHAM	NULL	NULL
1417	452	PARSONS	NULL	NULL
1418	453	BTNW3	NULL	NULL
1419	454	Beales	NULL	NULL
1420	455	BTNW2	NULL	NULL
1421	456	CHETHAM	NULL	NULL
1422	457	TS	NULL	NULL
1423	457	BAINES	NULL	NULL
1424	457	O&B	NULL	NULL
1425	458	PLOMER1	NULL	NULL
1426	459	ESTC	NULL	NULL
1427	459	MISC	NULL	NULL
1428	460	PLOMER1	NULL	NULL
1429	461	BL/Cen	NULL	NULL
1430	462	CHETHAM	NULL	NULL
1431	463	TS	NULL	NULL
1432	464	BTNW2	NULL	NULL
1433	466	PIcat	NULL	NULL
1434	467	BL/PB	NULL	NULL
1435	469	JBM	3.505	NULL
1436	470	SCHMOLLER	NULL	NULL
1437	471	PIGOT	39	NULL
1438	472	BROWN	NULL	NULL
1439	473	BTNW2	NULL	NULL
1440	474	UNDERHILL	NULL	NULL
1441	475	IM.EWP7	NULL	NULL
1442	476	PIGOT	39	NULL
1443	478	PIGOT	28	NULL
1444	480	TODD	NULL	NULL
1445	481	JAL/INDXLIB	87	NULL
1446	482	HUNT	NULL	NULL
1447	482	WALLIS	NULL	NULL
1448	483	HUNT	NULL	NULL
1449	484	TODD	NULL	NULL
1450	485	PM2	NULL	NULL
1451	486	BTNW2	NULL	NULL
1452	487	HUNT	NULL	NULL
1453	488	HOLDEN05	NULL	NULL
1454	489	HOWE	NULL	NULL
1455	490	MAXTED	NULL	NULL
1456	491	HOLDEN02	NULL	NULL
1457	492	RAMSDEN	NULL	NULL
1458	492	PIGOT	39	NULL
1459	493	RAMSDEN	NULL	NULL
1460	494	ESTC	NULL	NULL
1461	495	MAXTED	NULL	NULL
1462	495	HFRJ	1630	NULL
1463	496	RAMSDEN	NULL	NULL
1464	496	PIGOT	39	NULL
1465	497	MAXTED	NULL	NULL
1466	498	TODD	NULL	NULL
1467	499	BTNW2	NULL	NULL
1468	500	IBm	NULL	NULL
1469	501	MYERSMS	NULL	NULL
1470	503	KAM	NULL	NULL
1471	504	HOWE	NULL	NULL
1472	504	HOLDEN02	NULL	NULL
1473	506	BAINES	NULL	NULL
1474	10612	PIPER1	NULL	NULL
1475	456	RAMSPROV	NULL	NULL
1476	462	RAMSPROV	NULL	NULL
1477	35081	BBS6	NULL	NULL
1478	35081	BBS7	NULL	NULL
1479	35418	BBS6	NULL	NULL
1480	35513	BBS6	NULL	NULL
1481	35939	BBS6	NULL	NULL
1482	35939	BBS7	NULL	NULL
1483	36171	BBS6	NULL	NULL
1484	36171	BBS7	NULL	NULL
1485	39481	BBS6	NULL	NULL
1486	40662	BBS7	NULL	NULL
